"PlayerID","GroupID","Condition","All_Content","information","grounds","claim","organization","query","social","strategy"
3,3,"VR","yeah.",0,0,0,0,0,0,0
5,3,"VR","Ohh OK OK alright so 12:25 to 12:30.",0,0,1,0,0,0,0
3,3,"VR","So when does the?",0,0,0,0,1,0,0
6,3,"VR","Yeah.",0,0,0,0,0,0,0
5,3,"VR","Where did the murder take place? Mr. Scott's apartment, right?",0,0,0,0,1,0,0
4,3,"VR","When do you? When the body is found? I can't see. When is 1230, do we have 12:30? Let me let me. I have 12:30 here I can see. No, there is no 12:30. The knife was found in 12:30 in the lobby, but where is the?",1,0,0,0,1,0,0
6,3,"VR","So it was one hour before the dead body was found, according to.",1,0,0,0,0,0,0
4,3,"VR","There is nothing about timing in forensic, yeah?",0,0,0,0,1,0,0
5,3,"VR","Yeah, one hour before so 1:30 right one?",1,0,1,0,1,0,0
6,3,"VR","So an hour before his daughter day.",0,0,0,0,0,0,0
4,3,"VR","Body was found in 130 OK we can say.",1,0,0,0,0,0,0
5,3,"VR","Yeah so 12:30.",0,0,1,0,0,0,0
3,3,"VR","Yeah, so that's why 12:30 was killed, right?",0,0,1,0,1,0,0
4,3,"VR","Yeah.",0,0,0,0,0,0,0
3,3,"VR","That's why we can see there, yeah?",0,0,0,0,1,0,0
5,3,"VR","Yeah.",0,0,0,0,0,0,0
4,3,"VR","Twenty 12:25 until 1:30, OK, who was the murderer? Is still we don't know that? Where did the murder take place?",0,0,0,0,1,0,0
5,3,"VR","12:25 to 12:30 yeah, yeah.",0,0,0,0,0,0,0
3,3,"VR","Yeah. Scott, right?",0,0,0,0,1,0,0
6,3,"VR","I think it's got.",0,0,0,0,0,0,0
5,3,"VR","Mr. Scott department.",0,0,0,0,0,0,0
3,3,"VR","Is it at mr. Scott's apartment?",0,0,0,0,1,0,0
4,3,"VR","Hmm. Where's the body was we have body here?",0,0,0,0,1,0,0
5,3,"VR","Yeah yeah, yeah.",0,0,0,0,0,0,0
3,3,"VR","Because Mr. Kelley went to the apartment, right? Yeah?",0,0,0,0,1,0,0
5,3,"VR","Yeah, Mr. Kelley went to Mr. Scott yeah.",0,0,0,0,0,0,0
3,3,"VR","Yeah, so it's Mr. Scott's apartment.",0,0,0,0,0,0,0
4,3,"VR","Was found in the park.",0,0,0,0,0,0,0
3,3,"VR","I think they drag and then bring right?",0,0,0,1,1,0,0
5,3,"VR","Yeah, so it was found in the park. Yeah, dragged for a long time, yeah?",1,0,0,0,1,0,0
4,3,"VR","No. OK. Where the car where the there is OK bodies in the park, right?",0,0,0,0,1,0,0
3,3,"VR","Because the carpet there was blood in the carpet.",1,0,0,0,0,0,0
5,3,"VR","The carpet is Mr. Jones apartment, so that is not relevant. That is at yeah.",0,0,1,0,0,0,0
3,3,"VR","Ohh so they move it to the yeah OK.",0,0,1,1,0,0,0
4,3,"VR","Yeah. Yeah, they maybe the car is belong to Mr. Scott.",0,0,1,0,0,0,0
6,3,"VR","The car belongs to, I think, so it belongs to Mr. Scott.",0,0,0,0,0,0,0
4,3,"VR","Weather just belongs to Mrs. Scott and.",0,0,0,0,0,0,0
3,3,"VR","But the blood is also inside the car, right?",0,0,0,0,1,0,0
5,3,"VR","So Mr. Kelley's body was dragged along distance, right?",0,0,0,0,1,0,0
3,3,"VR","So it's possibly in in the apartment they killed him and then like they've bring in the car and then drag to Mr. Jones apartment, is it?",0,0,1,1,1,0,0
5,3,"VR","Yeah, it's in the apartment mr. Scott's apartment.",0,0,0,0,0,0,0
3,3,"VR","Like that?",0,0,0,0,1,0,0
5,3,"VR","No no no no. Mr. Jones apartment is where he got shot.",0,0,0,0,1,0,0
4,3,"VR","No.",0,0,0,0,0,0,0
3,3,"VR","Ah yeah, true.",0,0,0,0,0,0,0
4,3,"VR","Yeah, was before that.",0,0,0,0,0,0,0
5,3,"VR","Yeah. Yeah, it'll be for that.",0,0,0,0,0,0,0
3,3,"VR","Ohh",0,0,0,0,0,0,0
4,3,"VR","Hmm.",0,0,0,0,0,0,0
6,3,"VR","They dragged the body from the apartment to the park.",0,0,1,0,0,0,0
4,3,"VR","Yeah. Maybe it's. OK, I can move your OK.",0,0,0,1,0,0,0
3,3,"VR","the other one like hanging.",0,0,0,0,0,0,0
5,3,"VR","No.",0,0,0,0,0,0,0
4,3,"VR","OK the. And why did the murderer kill Mr. Kelley?",0,0,0,0,1,0,0
5,3,"VR","The marriage with me says Scott Department right.",0,0,0,0,1,0,0
3,3,"VR","Why he killed? Because of the wife and Mr. Scott has a friend. They have an affair.",0,1,1,0,1,0,0
5,3,"VR","Yeah, yeah.",0,0,0,0,0,0,0
4,3,"VR","And also he has business. he's a businessman",0,0,0,0,0,0,0
5,3,"VR","Yeah.",0,0,0,0,0,0,0
6,3,"VR","8",0,0,0,0,0,0,0
7,3,"Desktop","So. Similar to what we did first.",0,0,0,0,0,0,0
11,3,"Desktop","OK.",0,0,0,0,0,0,0
7,3,"Desktop","Should we connect their names?",0,0,0,1,1,0,0
11,3,"Desktop","Have you finished?",0,0,0,0,1,0,0
10,3,"Desktop","Yep.",0,0,0,0,0,0,0
11,3,"Desktop","Sorry.",0,0,0,0,0,0,0
7,3,"Desktop","You were going to say something. Go first.",0,0,0,0,0,0,0
11,3,"Desktop","Yeah, yeah. I mean can we start the, you know I have you finished your network?",0,0,0,1,1,0,1
7,3,"Desktop","Yep.",0,0,0,0,0,0,0
9,3,"Desktop","I finished as well.",0,0,0,0,0,0,0
11,3,"Desktop","So yeah.",0,0,0,0,0,0,0
10,3,"Desktop","No, we can start.",0,0,0,0,0,0,1
7,3,"Desktop","Should we like link the same ones like for example if you have a certain name that we link everything together?",0,0,0,0,1,0,0
11,3,"Desktop","If we click on that, we can see the links.",0,0,0,0,0,0,0
7,3,"Desktop","Yeah.",0,0,0,0,0,0,0
11,3,"Desktop","So the what persons robbed the bank? who supplied the key? So there is 2 persons that have the key one is. Can you? You're still moving something here.",0,0,1,1,1,0,0
7,3,"Desktop","Yeah, right?",0,0,0,0,1,0,0
11,3,"Desktop","Yeah. Yeah, yeah. The key to the. The key to the front door is president and janitor. So.",1,0,0,0,0,0,0
7,3,"Desktop","So I have the front door was open. The front door of the bank was opened with a key basically.",1,0,0,0,0,0,0
11,3,"Desktop","Oh, really. Hmm.",0,0,0,0,0,0,0
9,3,"Desktop","So that means the gentleman, the President is the one who's.",0,1,1,0,0,0,0
11,3,"Desktop","There is something here for bank vault",0,0,0,0,0,0,0
9,3,"Desktop","I don't want those.",0,0,0,0,0,0,0
11,3,"Desktop","Is.",0,0,0,0,0,0,0
10,3,"Desktop","Yeah. So, my uh, that Margaret Ellington borrowed from the president.",0,0,0,0,0,0,0
11,3,"Desktop","Hmm borrowed. So the keys",0,0,0,0,0,0,0
10,3,"Desktop","Yeah.",0,0,0,0,0,0,0
11,3,"Desktop","One of the keys is for Margaret. So.",0,0,0,0,0,0,0
10,3,"Desktop","Yeah.",0,0,0,0,0,0,0
11,3,"Desktop","What else? What else we have? What's the? Who are Howard Ellington and Margaret Ellington? [inaudible] the relation between them?",0,0,0,0,1,0,0
7,3,"Desktop","See Margaret Ellington is a teller at the bank.",1,0,0,0,0,0,0
10,3,"Desktop","OK.",0,0,0,0,0,0,0
7,3,"Desktop","So she was the one who discovered the robbery.",1,0,0,0,0,0,0
11,3,"Desktop","So Howard Ellington In charge of dynamite supply so. can you see here?",0,0,0,0,1,1,0
10,3,"Desktop","So Margaret Ellington said that. Howard Ellington ran from the bank around on Thursday night at 11:00 PM And then he said that. Howard Ellington also said that he saw a hippie hang around the construction company on Wednesday, Wednesday afternoon.",1,0,0,0,0,0,0
11,3,"Desktop","Wednesday? OK.",0,0,0,0,1,0,0
10,3,"Desktop","Yeah.",0,0,0,0,0,0,0
11,3,"Desktop","Thursday, Thursday PM.",0,0,0,0,0,0,0
10,3,"Desktop","So this one should be hang around the bank 5:00 PM on Thursday. All right, I think it yeah, right.",0,0,1,0,1,0,0
11,3,"Desktop","Do you have? xxxx do you have something?",0,0,0,0,1,1,0
9,3,"Desktop","Umm? So there's the hippie that watches. The customers. When she became [inaudible] on Thursday, [inaudible] customers",0,0,0,0,1,0,0
11,3,"Desktop","I can you can you where where are you? Yeah so here. OK. Hang around.",0,0,0,0,1,0,1
7,3,"Desktop","The hippies name is Daisy Dirsey Flowers.",0,0,0,0,0,0,0
11,3,"Desktop","Which one?",0,0,0,0,1,0,0
7,3,"Desktop","So Dirsey Dirsey flowers.",0,0,0,0,0,0,0
11,3,"Desktop","Ohh I don't have. I don't have that thing.",0,0,0,0,0,0,0
7,3,"Desktop","I think in xxxx, yeah.",0,0,0,0,0,1,0
10,3,"Desktop","I have my one. She was found with $500",1,0,0,0,0,0,0
11,3,"Desktop","Oh yeah, yeah.",0,0,0,0,0,0,0
7,3,"Desktop","Yeah, so that's so. She's the one.",0,0,0,0,0,0,0
11,3,"Desktop","I have",0,0,0,0,0,0,0
7,3,"Desktop","The hippie 1. Because mine hippie named Dirsey Flowers was found by police. Should we actually link? If we can find?",1,0,0,0,1,0,0
11,3,"Desktop","hmm maybe maybe or or sort by time as well.",0,0,1,0,0,0,0
7,3,"Desktop","Yeah, I think it would be better. Yeah.",0,0,0,0,0,0,0
11,3,"Desktop","I sorted with time. I have two times here, maybe we can sort from top to down from the. And he is.",0,0,0,1,0,0,0
7,3,"Desktop","OK, so I'll link Dirsey a flowers, the hippie. Yeah, with everyone's hippies.",0,0,0,0,0,0,0
11,3,"Desktop","Hey, you know?",0,0,0,0,1,0,0
7,3,"Desktop","So that it's easier.",0,0,0,0,0,0,0
11,3,"Desktop","And so and yeah, at the same time we can, we can put the times here, I mean. How to",0,0,0,0,0,0,0
10,3,"Desktop","Hmm.",0,0,0,0,0,0,0
9,3,"Desktop","Yeah.",0,0,0,0,0,0,0
11,3,"Desktop","Between.",0,0,0,0,0,0,0
10,3,"Desktop","Yeah, let's move the times to one place.",0,0,0,1,0,0,0
11,3,"Desktop","Wednesday afternoon",0,0,0,0,0,0,0
10,3,"Desktop","No planes out of this one between 4:00 PM and 7:00 AM.",1,0,0,0,0,0,0
11,3,"Desktop","we don't know about.",0,0,0,0,0,0,0
10,3,"Desktop","But we don't know the date.",0,0,0,0,0,0,0
11,3,"Desktop","Yeah. And I have another one is. And. Maybe we can put the. Places at the right and. People that they left. I don't know. This is good strategy or I'm not sure. OK, where is the key?",0,0,0,0,1,0,0
10,3,"Desktop","So Albert Greenback is the president?",0,0,0,0,1,0,0
7,3,"Desktop","Sorry.",0,0,0,0,0,0,0
10,3,"Desktop","Anyone?",0,0,0,0,1,0,0
11,3,"Desktop","Who?",0,0,0,0,1,0,0
10,3,"Desktop","Uh, Albert Greenberg is the president.",0,0,0,0,0,0,0
9,3,"Desktop","It's all good. There is the president.",0,0,0,0,0,0,0
11,3,"Desktop","Read it.",0,0,0,0,0,0,0
10,3,"Desktop","OK, OK.",0,0,0,0,0,0,0
11,3,"Desktop","OK, so we.",0,0,0,0,0,0,0
10,3,"Desktop","So he was he went to Mexico.",0,0,0,0,0,0,0
11,3,"Desktop","So we need to link.",0,0,0,0,0,0,1
10,3,"Desktop","On Friday, yeah.",0,0,0,0,0,0,0
11,3,"Desktop","All the. Yep. That we know.",0,0,0,0,0,0,0
10,3,"Desktop","Do we know when the robbery took place?",0,0,0,0,1,0,0
9,3,"Desktop","It was discovered at 8 am but It didn't mention the point.",1,0,0,0,0,0,0
10,3,"Desktop","OK so Thursday night.",0,0,0,0,0,0,0
9,3,"Desktop","I think I've just mentioned that the receptionis found the robbery",0,0,0,0,0,0,0
7,3,"Desktop","Yeah Margaret Ellington. She found the robbery.",0,0,0,0,0,0,0
9,3,"Desktop","What time did she?",0,0,0,0,1,0,0
7,3,"Desktop","There was no time there. Where's Margaret? I don't see any Margaret",0,0,0,0,1,0,0
11,3,"Desktop","So I think.",0,0,0,0,0,0,0
10,3,"Desktop","But Margaret Ellington said she saw Howard Ellington run from the bank on 11 at 11:00 PM on Thursday. So Thursday night.",0,0,0,0,0,0,0
11,3,"Desktop","Hmm. OK, can you link them because there's no link between.",0,0,0,0,1,0,1
10,3,"Desktop","Here is link right?",0,0,0,0,1,0,0
11,3,"Desktop","No, here you can see this Thursday night Friday.",0,0,0,0,0,0,0
10,3,"Desktop","Uh.",0,0,0,0,0,0,0
11,3,"Desktop","[inaudible]",0,0,0,0,0,0,0
10,3,"Desktop","Oh, OK.",0,0,0,0,0,0,0
7,3,"Desktop","Sorry. So xxxx. There's actually a repeating stayed at home and Dirsey flowers. Yeah.",0,0,0,0,0,1,0
9,3,"Desktop","OK.",0,0,0,0,0,0,0
7,3,"Desktop","So Thursday morning stayed at home, right?",0,0,0,0,1,0,0
10,3,"Desktop","Umm?",0,0,0,0,1,0,0
9,3,"Desktop","Yeah.",0,0,0,0,0,0,0
7,3,"Desktop","So I'll delete the.",0,0,0,1,0,0,0
9,3,"Desktop","Just no just delete the Friday one",0,0,0,1,0,0,0
7,3,"Desktop","Can you delete th stayed at home in the other one?",0,0,0,1,1,0,0
9,3,"Desktop","Sure.",0,0,0,0,0,0,0
10,3,"Desktop","So.",0,0,0,0,0,0,0
7,3,"Desktop","Seems like it can't be deleted, right? I couldn't actually delete this well.",0,0,0,1,1,0,0
9,3,"Desktop","OK, yeah. Should I? Should I delete the other one?",0,0,0,1,1,0,0
7,3,"Desktop","No, that's the linked one, but. Or we can actually delete, right?",0,0,0,1,1,0,0
9,3,"Desktop","Yes. [inaudible] it somewhere else.",0,0,0,0,1,0,0
7,3,"Desktop","Can you do it? So we can tell Ying there's a bug. Ohh I could delete at the end.",0,0,0,1,1,0,0
11,3,"Desktop","So.",0,0,0,0,0,0,0
7,3,"Desktop","There's another. [inaudible]",0,0,0,0,0,0,0
11,3,"Desktop","Ohh OK, lots of things there",0,0,0,0,0,0,0
7,3,"Desktop","How can we tidy this?",0,0,0,0,1,0,1
10,3,"Desktop","So what else do we know about Howard Ellington?",0,0,0,0,1,0,0
11,3,"Desktop","Uh. I worked.",0,0,0,0,0,0,0
10,3,"Desktop","So he ran from the bank Thursday night. What else?",1,0,0,0,1,0,0
11,3,"Desktop","Please. This.",0,0,0,0,0,0,0
10,3,"Desktop","Yeah, OK.",0,0,0,0,0,0,0
11,3,"Desktop","I can't. I can't find how how Howard",0,0,0,0,1,0,0
10,3,"Desktop","Yeah, yeah.",0,0,0,0,0,0,0
11,3,"Desktop","[inaudible]",0,0,0,0,0,0,0
10,3,"Desktop","[inaudible]",0,0,0,0,0,0,0
11,3,"Desktop","So this is the key people key person. Maybe we can bring it here. Let me try. No. So let's let's. The president was arrested on. Friday noon and the robbery discovered at Friday. 0.3333333333333333",1,0,0,0,0,0,0
10,3,"Desktop","On",0,0,0,0,0,0,0
11,3,"Desktop","So we need to look at before Friday or maybe midnight or or Thursday Thursday night to Friday morning. Stayed at home. Dirsey Flowers",0,0,1,0,0,0,1
10,3,"Desktop","Dirsey Flowers",0,0,0,0,0,0,0
11,3,"Desktop","So the next one is connected to Thursday morning is the. Is the bank. Which one? Is the.",0,0,0,1,1,0,0
10,3,"Desktop","No, this is just a night 11:00 PM.",0,0,0,0,0,0,0
11,3,"Desktop","Howard Elllington run from the bank. Thursday night to Friday morning.",0,0,0,0,0,0,0
10,3,"Desktop","Thursday night",0,0,0,0,0,0,0
11,3,"Desktop","So what? What happened Thursday 11:00 PM?",0,0,0,0,1,0,0
10,3,"Desktop","no, but but that Howard Ellington run from the bank. Margaret Ellington only said that. Margaret Ellington said that Howard Ellington [inaudible]",0,0,0,0,0,0,0
11,3,"Desktop","Hmm. Yeah, maybe.",0,0,1,0,0,0,0
10,3,"Desktop","[inaudible] Well, I think there's a problem.",0,0,0,0,0,0,0
11,3,"Desktop","Ohhh.",0,0,0,0,0,0,0
10,3,"Desktop","OK. Elwood Smith run from the bank run From the bank.",0,0,0,0,0,0,0
11,3,"Desktop","Elwood Smith",0,0,0,0,0,0,0
10,3,"Desktop","Yeah, but remember him Elwood Smith",0,0,0,0,0,0,0
11,3,"Desktop","OK. Elwood Smith run from the bank.",0,0,0,0,0,0,0
10,3,"Desktop","Arrived at the",0,0,0,0,0,0,0
11,3,"Desktop","Arrival time let's let's see arrival time.",0,0,0,0,0,0,0
10,3,"Desktop","five pm",0,0,0,0,0,0,0
11,3,"Desktop","five pm how do you know that? Ohh yeah, yeah.",0,0,0,0,1,0,0
10,3,"Desktop","OK yeah yeah.",0,0,0,0,0,0,0
11,3,"Desktop","OK.",0,0,0,0,0,0,0
10,3,"Desktop","What's this clue? Elwood Smith, the airline confirms Elwood Smith That's the whole 1. The whole clue.",0,0,0,0,1,0,0
11,3,"Desktop","That's.",0,0,0,0,0,0,0
9,3,"Desktop","Elwood Smith's arrival time. So the airline clerk confirmed Elwood Smith's arrival time.",1,0,0,0,0,0,0
10,3,"Desktop","Sorry. OK.",0,0,0,0,0,0,0
11,3,"Desktop","Umm?",0,0,0,0,1,0,0
10,3,"Desktop","And then OK, he went to the bank at 5:00 PM on Thursday.",0,0,0,0,0,0,0
11,3,"Desktop","So, so the robbery should be between 5:00 PM until 8:00 AM on Friday.",0,0,1,0,0,0,0
10,3,"Desktop","Yeah.",0,0,0,0,0,0,0
11,3,"Desktop","The bank was closed, so at 5:00 PM, so before that they know that if there is any robbery so. What is dogwalk? I have something Elwood Smith arrive dogwalk. Ok so. I need to.",0,0,1,0,1,0,1
7,3,"Desktop","Address a letter",0,0,0,0,0,0,0
10,3,"Desktop","There's another one, Elwood Smith disappeared after the robbery. No, when the police tried  to locate the janitor of the bank, Elwood Smith Oh so Elwood Smith is the janitor. He had disappeared after the robbery. So Elwood Smith is the janitor",1,0,0,0,1,0,0
11,3,"Desktop","What is no place out?",0,0,0,0,1,0,0
7,3,"Desktop","I think there was like a case where there. There's an airport or something. From one of you, there's like. Albert Greenbags waited for 16 hours at the airport.",0,0,0,0,1,0,0
9,3,"Desktop","Ohh",0,0,0,0,0,0,0
7,3,"Desktop","And he has the key to the front, so that's why.",0,0,0,0,1,0,0
11,3,"Desktop","Hmm yeah yeah yeah.",0,0,0,0,0,0,0
10,3,"Desktop","No. There is.",0,0,0,0,0,0,0
7,3,"Desktop","It's.",0,0,0,0,0,0,0
10,3,"Desktop","16 hours.",0,0,0,0,0,0,0
11,3,"Desktop","Here. Good.",0,0,0,0,0,0,0
10,3,"Desktop","So do we know whether Elwood Smith? What happened to Elwood Smith on Friday morning? Not Friday on Friday.",0,0,0,0,1,0,0
7,3,"Desktop","You don't know yet. This one is harder.",0,0,0,0,0,0,0
10,3,"Desktop","Yes, the 16 uh I think. Ohh OK here. No.",0,0,0,0,0,0,0
11,3,"Desktop","We still don't know who will supply the key, right?",0,0,0,0,1,0,0
10,3,"Desktop","No, but we know the Janitor has the key, right so?",0,0,0,0,1,0,0
11,3,"Desktop","Yeah, but the president, one of them has supplied the key. So.",0,1,1,0,0,0,0
10,3,"Desktop","No. Janitor is Elwood Smith.",0,0,0,0,0,0,0
11,3,"Desktop","Sorry.",0,0,0,0,0,0,0
10,3,"Desktop","The janitor is Elwood Smith.",0,0,0,0,0,0,0
11,3,"Desktop","Hmm. And Albert Greenbags is the president, right?",0,0,0,0,1,0,0
9,3,"Desktop","Yeah, president.",0,0,0,0,0,0,0
10,3,"Desktop","Yeah.",0,0,0,0,0,0,0
11,3,"Desktop","You know, President has the key for the front door, but not the vault vault",0,0,0,0,0,0,0
10,3,"Desktop","Ohh OK.",0,0,0,0,0,0,0
11,3,"Desktop","Had to the key to the front door Albert Green, no",1,0,0,0,0,0,0
10,3,"Desktop","No, he had the key to the front door",1,0,0,0,0,0,0
11,3,"Desktop","Yeah.",0,0,0,0,0,0,0
9,3,"Desktop","But then they use dynamite to blow the vault. So that means it.",0,1,1,0,0,0,0
11,3,"Desktop","Let me let me be bring all the. Oh what happended",0,0,0,0,0,0,0
7,3,"Desktop","Oh, what happened?",0,0,0,0,1,0,0
11,3,"Desktop","typing. Ohps",0,0,0,0,0,0,0
7,3,"Desktop","Speaker.",0,0,0,0,0,0,0
11,3,"Desktop","can you? I think it's mine. I make it again.",0,0,0,0,1,0,1
7,3,"Desktop","How does she make it bigger?",0,0,0,0,1,0,0
11,3,"Desktop","Albert Greenbags Waited. Airport but there was something else about the at the key at the key. One of the keys for the.",0,0,0,0,0,0,0
10,3,"Desktop","xxxx what's this one? Elwood Smith arrived at dogwalk?",1,0,0,0,1,1,0
11,3,"Desktop","Dogwalk is a place",0,0,0,0,0,0,0
10,3,"Desktop","OK.",0,0,0,0,0,0,0
11,3,"Desktop","We are Southern Airlines, so is there I think is the airport, so maybe there is the same airport.",0,1,1,1,0,0,0
10,3,"Desktop","OK. But no planes. This one is, uh, Agnes xxxx",1,0,0,0,0,1,0
7,3,"Desktop","Yeah, there's no plane between 4:00 to 7:00 AM that goes out of dogwalk.",1,0,0,0,0,0,0
10,3,"Desktop","Goes out of OK.",0,0,0,0,0,0,0
7,3,"Desktop","It goes out.",0,0,0,0,0,0,0
11,3,"Desktop","4 to 7.",0,0,0,0,0,0,0
7,3,"Desktop","4 to 7.",0,0,0,0,0,0,0
11,3,"Desktop","Ohh",0,0,0,0,0,0,0
10,3,"Desktop","No but there's OK. I think Elwood Smith might be the robber then.",0,0,1,0,0,0,0
9,3,"Desktop","But the airline clerk confirmed Elwood Smith's arrival time.",1,0,0,0,0,0,0
11,3,"Desktop","How there is no no plane In that time, but at the same time he arrived at 5:00 PM?",1,0,0,0,1,0,0
7,3,"Desktop","Who got the key?",0,0,0,0,1,0,0
11,3,"Desktop","President",0,0,0,0,0,0,0
7,3,"Desktop","President and then like who supplied the key? The President as well.",0,0,0,0,1,0,0
11,3,"Desktop","no.",0,0,0,0,0,0,0
7,3,"Desktop","No right. Because.",0,0,0,0,1,0,0
11,3,"Desktop","Was.",0,0,0,0,0,0,0
7,3,"Desktop","Seems like Margaret Ellington, right? No, but she was the one who discovered the robbery.",1,0,0,0,1,0,0
11,3,"Desktop","Maybe yeah. So Margaret Ellington is not there. That there are so. In this.",0,0,1,0,0,0,0
7,3,"Desktop","So Elwood Smith was the one who. Rob the bank.",0,0,0,0,0,0,0
11,3,"Desktop","Hmm.",0,0,0,0,0,0,0
7,3,"Desktop","Alright and then.",0,0,0,0,0,0,0
10,3,"Desktop","Yeah.",0,0,0,0,0,0,0
11,3,"Desktop","Because because he ran from the bank That's the reason, or something else.",1,1,0,0,0,0,0
10,3,"Desktop","Yeah. That is one reason and he had the key to the front door.",1,1,0,0,0,0,0
7,3,"Desktop","So he's the janitor, right? What happened before?",0,0,0,0,1,0,0
10,3,"Desktop","Yeah, yeah.",0,0,0,0,0,0,0
7,3,"Desktop","can we undo?",0,0,0,0,1,0,1
10,3,"Desktop","So, uh, wait, who has the key to the what?",0,0,0,0,1,0,0
11,3,"Desktop","Uh. Albert Greenbags which President said yeah? I there was an issue that I yeah I delete that so.",0,0,0,1,1,0,0
10,3,"Desktop","OK, no. So they need to. Margaret Ellington only gave so Margaret Ellington gave the vault key to Elwood Smith to janitor. Because, uh, this one. So Elwood Smith often flirted with Margaret Ellington. And. Uh, Margaret Ellington often borrows the front door key from the president. So he borrowed the vault key also from the president he or she and. That would be one guess Because if she is not borrowing the front door key then. Yeah.",1,1,1,0,0,0,1
11,3,"Desktop","OK.",0,0,0,0,0,0,0
10,3,"Desktop","I don't know who supplied the weapon",0,0,0,0,0,0,0
9,3,"Desktop","It's Howard Ellington",0,0,0,0,0,0,0
11,3,"Desktop","Yeah yeah yeah we have something. Howard Ellington was in charge of the dynamite supplies of the construction company.",1,0,0,0,0,0,0
7,3,"Desktop","Yeah.",0,0,0,0,0,0,0
11,3,"Desktop","So is somewhere here.",0,0,0,0,1,0,0
10,3,"Desktop","OK.",0,0,0,0,0,0,0
11,3,"Desktop","In charge of in charge of maybe.",1,0,1,0,0,0,0
9,3,"Desktop","So.",0,0,0,0,0,0,0
10,3,"Desktop","So Howard Ellington OK. Howard, what do you know about Howard Ellington and Margaret?",0,0,0,0,1,0,0
11,3,"Desktop","OK Ohh yeah it's stolen from it's not stolen from the.",0,0,0,0,0,0,0
10,3,"Desktop","Ellington",0,0,0,0,0,0,0
11,3,"Desktop","Oh yeah, in charge of dynamites and also is stolen from the construction site.",1,0,0,0,0,0,0
10,3,"Desktop","[inaudible]",0,0,0,0,0,0,0
11,3,"Desktop","All right?",0,0,0,0,1,0,0
10,3,"Desktop","OK, so we know that yeah.",0,0,0,0,0,0,0
11,3,"Desktop","OK. What's the connection between Howard Ellington and Elwood Smith? Here. It's for [inaudible]",0,0,0,0,1,0,0
7,3,"Desktop","Umm?",0,0,0,0,1,0,0
10,3,"Desktop","No, it's it's. It's not a connection. It's like it's Margaret Ellington said that Howard Ellington at about 11:00 PM on Thursday saw Elwood Smith run so Margaret.",0,0,0,0,0,0,0
11,3,"Desktop","Ohh",0,0,0,0,0,0,0
10,3,"Desktop","Told that Howard saw Elwood Smith, yeah. It's like the link three ways",0,0,0,0,0,0,0
7,3,"Desktop","But Howard said Elwood Smith had often flirted with Margaret Ellington. So they still always protected, so it's possibly that Elwood Smith got the key from Margaret because Margaret has the key to the front door, right?",1,0,0,0,1,0,0
10,3,"Desktop","Yeah. Yeah. Yeah, from the president. yeah What do you guys think? I think. First question is.",0,0,0,0,1,0,0
7,3,"Desktop","So yeah, the janitor",0,0,0,0,0,0,0
10,3,"Desktop","That would mean. Second one, yeah, second one is Margaret Ellington",0,0,0,0,0,0,0
7,3,"Desktop","Yes",0,0,0,0,0,0,0
10,3,"Desktop","And third one is Howard Ellington",0,0,0,0,0,0,0
7,3,"Desktop","Yes.",0,0,0,0,0,0,0
9,3,"Desktop","Yes. Great.",0,0,0,0,0,0,0
11,3,"Desktop","What's the [inaudible] supplied here? What what person robbed persons maybe robbed the bank?",0,0,1,0,1,0,0
10,3,"Desktop","Ying",0,0,0,0,0,0,0
11,3,"Desktop","Was.",0,0,0,0,0,0,0
10,3,"Desktop","Ohh questions yeah.",0,0,0,0,0,0,0
11,3,"Desktop","They're good.",0,0,0,0,0,0,0
10,3,"Desktop","So it's Margaret Ellington and Elwood Smith, both right.",0,0,0,0,1,0,0
7,3,"Desktop","No.",0,0,0,0,0,0,0
10,3,"Desktop","No, all three, all three. Margaret Ellington Howard Ellington and Elwood Smith",0,0,0,0,0,0,0
7,3,"Desktop","What is?",0,0,0,0,1,0,0
11,3,"Desktop","Why? Why, Howard Ellington was there open?",0,0,0,0,1,0,0
10,3,"Desktop","Because he gave the weapons.",0,0,0,0,0,0,0
11,3,"Desktop","No, so is this question for the. Third, one right.",0,0,0,0,1,0,0
7,3,"Desktop","The.",0,0,0,0,0,0,0
11,3,"Desktop","It can be just a sub player, not there, you know.",0,0,0,0,0,0,0
10,3,"Desktop","But this story, yeah, that's true.",0,0,0,0,0,0,0
7,3,"Desktop","So Margaret Ellington was the one who discovered the robbery. So she's not the robber.",1,0,1,0,0,0,0
9,3,"Desktop","Or maybe she its just an excuse for her.",0,0,1,0,0,0,0
11,3,"Desktop","Just she noise.",0,0,0,0,0,0,0
10,3,"Desktop","Yeah so yeah.",0,0,0,0,0,0,0
3,4,"Desktop","OK, so. Should we divide this among people or do we want to do them all separately?",0,0,0,0,1,0,0
1,4,"Desktop","Should we just maybe mention that the names we have first just to check?",0,0,1,0,1,0,0
2,4,"Desktop","Yeah, and so we don't have duplicated one, yeah?",0,0,0,0,1,0,0
1,4,"Desktop","Yeah, like for example for me I have Mr. Jones and Mr. Kelley.",0,0,0,0,0,0,0
2,4,"Desktop","Same here So.",0,0,0,0,0,0,0
1,4,"Desktop","And the police. And that's it. So only three subjects.",0,0,1,0,0,0,0
2,4,"Desktop","I have 3 Mr. Kelley, Mr. Scott and mr. Kelley's wife.",0,0,0,0,0,0,0
